,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Total Tax,,Schedule C,Schedule F  , Schedule A Deductions 
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
96662,"1,345","1,523",119,"20,946","1,345","20,777",371,58,"1,252","1,658",**        ,--        ,11
"Under $10,000        ",240,233,4,"1,776",240,"1,791",32,3,165,42,--        ,--        ,--        
"$10,000 under $25,000",974,"1,071",59,"14,669",974,"14,634",254,27,957,"1,116",**        ,--        ,**        
"$25,000 under $50,000",118,184,42,"3,642",118,"3,534",*       85,*       28,117,377,**        ,--        ,*       11
"$50,000 or more      ",13,35,14,859,13,818,**        ,**        ,13,123,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
96663,612,751,92,"8,311",612,"8,220",158,34,534,533,**        ,--        ,**        
"Under $10,000        ",240,244,6,"1,853",240,"1,850",23,1,181,43,**        ,--        ,--        
"$10,000 under $25,000",318,377,34,"4,602",318,"4,612",98,16,302,316,**        ,--        ,**        
"$25,000 under $50,000",*       54,*      130,*       52,"*      1,856",*       54,"*      1,758",*       37,*       17,*       51,*        174,**        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,--        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
96664,120,162,31,"1,676",120,"1,619",21,2,103,107,**        ,--        ,**        
"Under $10,000        ",57,61,3,436,57,446,**        ,**        ,43,10,--        ,--        ,--        
"$10,000 under $25,000",51,69,14,741,51,740,*       21,*        2,48,48,--        ,--        ,--        
"$25,000 under $50,000",*       12,*       32,*       14,*        499,*       12,*        433,**        ,**        ,*       12,*         49,**        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,--        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
96665,931,"1,122",136,"15,119",931,"14,793",213,27,851,"1,205",**        ,--        ,**        
"Under $10,000        ",146,142,2,"1,100",146,"1,095",**        ,**        ,91,25,**        ,--        ,--        
"$10,000 under $25,000",686,761,50,"10,149",686,"10,138",*      159,*       15,665,743,**        ,--        ,--        
"$25,000 under $50,000",84,175,62,"2,636",84,"2,611",*       54,*       12,80,232,--        ,--        ,**        
"$50,000 or more      ",15,44,22,"1,234",15,949,**        ,**        ,15,205,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
96666,324,435,81,"5,067",324,"4,930",117,24,280,361,**        ,--        ,**        
"Under $10,000        ",108,103,--        ,826,108,823,27,2,77,21,--        ,--        ,--        
"$10,000 under $25,000",181,241,42,"2,788",181,"2,791",65,7,168,187,**        ,--        ,--        
"$25,000 under $50,000",*       35,*       91,*       39,"*      1,453",*       35,"*      1,316",*       25,*       15,*       35,*        153,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
96667,672,783,85,"10,245",671,"10,331",177,31,599,778,**        ,--        ,13
"Under $10,000        ",144,135,5,"1,040",143,"1,147",13,7,90,26,--        ,--        ,--        
"$10,000 under $25,000",455,533,53,"6,878",455,"6,861",127,15,436,507,**        ,--        ,*       13
"$25,000 under $50,000",73,115,27,"2,327",73,"2,323",37,9,73,245,**        ,--        ,**        
"$50,000 or more      ",--        ,--        ,--        ,--          ,--        ,--          ,--        ,--        ,--        ,--          ,--        ,--        ,--        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
96668,86,121,23,"1,382",86,"1,383",12,2,75,93,--        ,--        ,**        
"Under $10,000        ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,--        
"$10,000 under $25,000",*       86,*      121,*       23,"*      1,382",*       86,"*      1,383",*       12,*        2,*       75,*         93,--        ,--        ,**        
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,--        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,--        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
96669,385,420,22,"5,261",385,"5,243",76,10,351,373,**        ,--        ,**        
"Under $10,000        ",106,105,1,826,106,826,10,2,80,22,--        ,--        ,--        
"$10,000 under $25,000",254,277,13,"3,634",254,"3,636",*       66,*        8,246,263,**        ,--        ,**        
"$25,000 under $50,000",*       25,*       38,*        8,*        801,*       25,*        781,**        ,**        ,*       25,*         88,--        ,--        ,--        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,--        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
96670,172,249,67,"3,976",172,"3,811",45,8,164,418,**        ,--        ,**        
"Under $10,000        ",19,22,3,135,19,135,**        ,**        ,11,3,--        ,--        ,--        
"$10,000 under $25,000",112,117,5,"1,669",112,"1,663",*       27,*        2,112,130,--        ,--        ,--        
"$25,000 under $50,000",19,39,14,661,19,610,*       18,*        6,19,65,**        ,--        ,**        
"$50,000 or more      ",22,71,45,"1,511",22,"1,403",**        ,**        ,22,220,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
96671,336,351,11,"5,489",336,"5,415",95,40,320,468,--        ,--        ,**        
"Under $10,000        ",36,32,--        ,254,36,255,**        ,**        ,24,7,--        ,--        ,--        
"$10,000 under $25,000",264,274,7,"4,061",264,"4,030",*       69,*       18,260,328,--        ,--        ,--        
"$25,000 under $50,000",*       36,*       45,*        4,"*      1,174",*       36,"*      1,130",*       26,*       22,*       36,*        133,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
96672,867,"1,072",131,"12,493",867,"12,393",296,49,786,848,**        ,--        ,**        
"Under $10,000        ",255,253,6,"2,047",255,"2,042",55,3,205,58,--        ,--        ,--        
"$10,000 under $25,000",538,667,74,"8,025",538,"8,012",196,21,508,559,--        ,--        ,**        
"$25,000 under $50,000",*       74,*      152,*       51,"*      2,421",*       74,"*      2,339",*       45,*       25,*       73,*        231,**        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,--        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
