,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Total Tax,, Schedule C ,Schedule F  , Schedule A 
"$25,000 under $50,000","4,566","8,801","2,852","167,559","4,188","141,822","2,297","2,234","4,053","12,101",462,**        ,"1,476"
"$50,000 or more      ","7,822","21,270","7,933","815,907","7,436","696,083","6,379","9,731","7,723","116,011","1,144",10,"6,213"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95133,"10,404","21,759","7,904","496,645","9,322","431,555","5,279","5,554","7,789","55,252","1,170",**        ,"4,058"
"Under $10,000        ","1,704","1,843",479,"6,291","1,267","6,810",384,308,419,75,233,--        ,70
"$10,000 under $25,000","2,445","4,660","1,668","41,921","2,073","31,670",743,602,"1,469","1,276",260,**        ,265
"$25,000 under $50,000","2,693","5,567","2,030","97,993","2,523","86,258","1,266",817,"2,393","6,827",242,**        ,879
"$50,000 or more      ","3,562","9,689","3,727","350,440","3,459","306,817","2,886","3,827","3,508","47,074",435,**        ,"2,844"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95134,"5,664","10,257","2,576","441,721","5,406","421,671","3,317","3,144","5,071","73,925",516,**        ,"2,787"
"Under $10,000        ",422,432,62,922,316,"2,153",137,71,94,17,61,--        ,38
"$10,000 under $25,000",646,"1,005",285,"11,410",561,"9,856",183,130,460,475,61,--        ,88
"$25,000 under $50,000","1,146","2,062",650,"42,859","1,103","40,678",443,232,"1,075","3,549",109,--        ,287
"$50,000 or more      ","3,450","6,758","1,579","386,530","3,426","368,984","2,554","2,711","3,442","69,884",285,**        ,"2,374"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95135,"8,227","18,008","5,657","765,194","6,055","541,763","6,362","16,988","6,916","114,723","1,257",20,"5,395"
"Under $10,000        ","1,035",840,108,"-5,506",605,"3,995",459,592,256,64,108,**        ,152
"$10,000 under $25,000","1,025","1,369",170,"17,470",556,"8,191",641,"1,389",720,670,124,**        ,286
"$25,000 under $50,000","1,254","2,112",432,"46,586",785,"25,355",871,"2,426","1,104","3,527",152,**        ,567
"$50,000 or more      ","4,913","13,687","4,947","706,644","4,109","504,222","4,391","12,581","4,836","110,462",873,*       20,"4,390"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95136,"17,536","34,335","10,964","1,023,560","15,678","905,312","9,702","10,491","14,482","131,775","2,340",12,"8,148"
"Under $10,000        ","2,313","2,052",427,"-4,822","1,736","9,746",645,520,646,128,292,**        ,155
"$10,000 under $25,000","3,029","4,752","1,382","52,302","2,448","38,649","1,005","1,107","2,127","2,075",354,*       12,485
"$25,000 under $50,000","4,069","7,414","2,388","150,141","3,718","128,690","1,777","1,681","3,679","11,775",468,**        ,"1,190"
"$50,000 or more      ","8,125","20,117","6,767","825,939","7,776","728,227","6,275","7,183","8,030","117,797","1,226",**        ,"6,318"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95138,"6,647","14,906","5,329","849,238","5,939","629,264","4,290","12,064","5,506","157,437","1,098",17,"4,258"
"Under $10,000        ",851,717,150,"-18,573",569,"4,617",280,"1,701",219,52,96,**        ,110
"$10,000 under $25,000",792,"1,218",353,"13,398",648,"10,498",262,289,529,524,115,--        ,146
"$25,000 under $50,000","1,094","2,109",717,"41,125",991,"34,944",504,918,951,"2,999",155,**        ,423
"$50,000 or more      ","3,910","10,862","4,109","813,288","3,731","579,205","3,244","9,156","3,807","153,862",732,*       17,"3,579"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95139,"2,886","6,048","2,095","196,095","2,597","171,230","1,821","1,824","2,419","25,036",455,**        ,"1,670"
"Under $10,000        ",390,284,68,"1,173",315,"1,956",126,89,123,23,35,--        ,34
"$10,000 under $25,000",409,565,143,"6,999",324,"5,137",149,227,300,295,52,--        ,74
"$25,000 under $50,000",522,945,285,"19,405",451,"15,961",264,289,455,"1,455",82,**        ,205
"$50,000 or more      ","1,565","4,254","1,599","168,518","1,507","148,176","1,282","1,219","1,541","23,263",286,**        ,"1,357"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95140,178,322,88,"15,795",139,"11,199",117,488,148,"2,813",38,**        ,90
"Under $10,000        ",32,29,6,48,22,173,18,31,14,4,**        ,**        ,**        
"$10,000 under $25,000",29,39,10,524,22,345,12,23,19,22,*       14,**        ,*       17
"$25,000 under $50,000",32,52,10,"1,256",28,"1,017",12,20,31,118,**        ,**        ,**        
"$50,000 or more      ",85,202,62,"13,967",67,"9,664",75,414,84,"2,669",24,**        ,73
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95141,16,27,5,"1,187",13,768,10,40,12,410,**        ,**        ,**        
"Under $10,000        ",**        ,**        ,**        ,**          ,**        ,**          ,*       10,*       40,--        ,--          ,**        ,**        ,**        
"$10,000 under $25,000",**        ,**        ,**        ,**          ,*       13,*        768,--        ,--        ,**        ,**          ,--        ,--        ,--        
"$25,000 under $50,000",*       16,*       27,*        5,"*      1,187",**        ,**          ,**        ,**        ,*       12,*        410,--        ,--        ,--        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95148,"19,161","41,838","15,819","1,079,615","17,178","916,812","10,283","10,875","14,834","123,286","2,663",28,"9,044"
"Under $10,000        ","3,120","2,795",660,"10,351","2,415","12,710",735,495,844,166,424,**        ,182
"$10,000 under $25,000","3,643","6,130","1,913","61,921","3,023","46,719","1,075",990,"2,396","2,191",428,**        ,495
"$25,000 under $50,000","4,446","9,233","3,403","162,702","4,110","140,665","2,062","1,334","3,825","10,831",504,--        ,"1,614"
"$50,000 or more      ","7,952","23,680","9,843","844,641","7,630","716,718","6,411","8,056","7,769","110,098","1,307",*       28,"6,753"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95150,555,818,180,"36,905",438,"20,262",301,"1,699",481,"6,032",119,**        ,220
"Under $10,000        ",67,72,10,147,36,226,26,32,19,5,23,--        ,**        
"$10,000 under $25,000",107,142,29,"1,907",79,"1,307",43,77,92,99,17,**        ,*       24
"$25,000 under $50,000",200,269,54,"7,329",177,"6,056",93,78,190,703,27,**        ,60
"$50,000 or more      ",181,335,87,"27,522",146,"12,673",139,"1,512",180,"5,225",52,**        ,136
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95151,777,"1,486",527,"21,667",650,"20,374",290,227,571,"2,086",120,**        ,157
"Under $10,000        ",132,191,57,"-1,951",82,504,28,19,27,4,29,**        ,12
"$10,000 under $25,000",251,428,137,"4,356",196,"3,066",71,63,179,169,37,--        ,17
"$25,000 under $50,000",270,536,193,"9,570",256,"8,690",111,44,245,702,31,--        ,55
"$50,000 or more      ",124,331,140,"9,692",116,"8,114",80,101,120,"1,211",23,--        ,73
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95152,244,444,144,"16,115",208,"8,845",125,193,197,"2,156",39,**        ,82
"Under $10,000        ",37,36,5,68,21,114,13,57,13,2,*       14,--        ,**        
"$10,000 under $25,000",49,68,18,867,41,706,10,30,37,42,**        ,--        ,**        
"$25,000 under $50,000",80,151,54,"2,892",73,"2,426",40,46,73,216,10,--        ,*       27
"$50,000 or more      ",78,189,67,"12,288",73,"5,599",62,60,74,"1,896",15,**        ,55
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95153,392,658,181,"10,288",354,"16,946",197,169,327,"2,297",57,--        ,142
"Under $10,000        ",44,44,2,"-8,502",26,173,16,11,**        ,**          ,*       26,--        ,*       17
"$10,000 under $25,000",79,112,26,"1,431",69,"1,109",28,10,*       63,*         64,**        ,--        ,**        
"$25,000 under $50,000",138,229,69,"5,111",133,"4,703",58,30,133,426,11,--        ,33
"$50,000 or more      ",131,273,84,"12,248",126,"10,961",95,118,131,"1,807",20,--        ,92
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95154,257,390,91,"11,054",201,"8,405",132,305,212,"1,341",54,--        ,74
"Under $10,000        ",42,44,5,198,25,110,14,8,10,1,14,--        ,*       10
"$10,000 under $25,000",55,76,16,944,38,577,24,11,45,45,10,--        ,**        
"$25,000 under $50,000",82,126,33,"2,967",70,"2,400",41,71,80,272,17,--        ,17
"$50,000 or more      ",78,144,37,"6,945",68,"5,318",53,215,77,"1,023",13,--        ,47
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95155,189,278,57,"9,054",146,"6,242",85,331,156,"1,199",47,--        ,68
"Under $10,000        ",23,24,0,-176,**        ,**          ,**        ,**        ,**        ,**          ,11,--        ,*       12
"$10,000 under $25,000",53,71,12,959,*       51,*        694,*       27,*       37,*       47,*         44,*       20,--        ,**        
"$25,000 under $50,000",58,92,29,"2,095",52,"1,791",19,27,55,187,**        ,--        ,15
"$50,000 or more      ",55,91,16,"6,176",43,"3,757",39,267,54,968,16,--        ,41
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95156,433,952,420,"15,010",384,"13,512",147,183,297,"1,362",60,**        ,100
"Under $10,000        ",80,94,20,395,55,284,17,8,15,2,18,--        ,*       16
"$10,000 under $25,000",112,231,89,"2,054",100,"1,723",26,8,68,63,18,--        ,**        
"$25,000 under $50,000",162,421,223,"5,732",155,"5,429",59,49,136,337,*       24,--        ,40
"$50,000 or more      ",79,206,88,"6,829",74,"6,076",45,118,78,960,**        ,**        ,44
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95157,297,508,144,"15,872",255,"14,441",153,962,244,"2,939",50,--        ,103
"Under $10,000        ",41,47,8,"-1,987",25,444,18,397,**        ,**          ,14,--        ,**        
"$10,000 under $25,000",65,100,29,"1,092",56,877,26,10,*       60,*         46,*       18,--        ,*       16
"$25,000 under $50,000",82,130,35,"3,034",75,"2,541",34,39,75,271,**        ,--        ,18
"$50,000 or more      ",109,231,72,"13,733",99,"10,579",75,516,109,"2,622",18,--        ,69
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95158,250,409,93,"9,763",195,"9,978",134,939,213,"1,926",54,**        ,96
"Under $10,000        ",37,36,3,"-3,723",16,141,14,583,14,35,10,--        ,*       13
"$10,000 under $25,000",47,65,12,795,32,489,20,68,38,32,*       20,**        ,**        
